year,price,power_kw,mileage_in_km,brand
2011,24900,165.0,199000.0,1
2011,16000,125.0,158200.0,1
2011,13980,150.0,169700.0,1
2011,9770,70.0,92000.0,1
2011,13950,135.0,129500.0,1
2011,5000,70.0,120000.0,1
2011,9000,125.0,295911.0,1
2011,13900,150.0,198141.0,1
2011,15990,195.0,191188.0,1
2011,18990,165.0,185141.0,1
2011,10990,215.0,187000.0,1
2011,5600,60.0,149300.0,1
2011,11990,70.0,76646.0,1
2011,18950,125.0,133000.0,1
2011,18950,125.0,133000.0,1
2011,11890,85.0,84000.0,1
2011,14250,100.0,72000.0,1
2011,8850,85.0,175000.0,1
2011,33200,100.0,178200.0,1
2011,8850,85.0,175000.0,1
2011,6900,60.0,152500.0,1
2011,6400,85.0,132610.0,1
2011,9900,95.0,198000.0,1
2011,15351,120.0,304000.0,1
2011,15500,195.0,250000.0,1
2011,15990,125.0,124106.0,1
2011,12980,85.0,97000.0,1
2011,17500,125.0,231093.0,1
2011,9900,135.0,154950.0,1
2011,8590,85.0,81343.0,1
2011,14490,135.0,125000.0,1
2011,12500,195.0,267000.0,1
2011,12900,85.0,60000.0,1
2011,11990,150.0,236300.0,1
2011,199990,420.0,31000.0,1
2011,12888,195.0,279000.0,1
2011,16999,85.0,23700.0,1
2011,5399,85.0,189653.0,1
2011,15990,125.0,188900.0,1
2011,13999,195.0,279000.0,1
2011,14599,150.0,195000.0,1
2011,43500,165.0,159000.0,1
2011,8500,70.0,56000.0,1
2011,18950,125.0,133000.0,1
2011,12950,85.0,85749.0,1
2011,18350,135.0,98200.0,1
2011,20900,165.0,177000.0,1
2011,10950,170.0,183500.0,1
2011,13490,125.0,179000.0,1
2011,8800,100.0,200000.0,1
2011,27900,380.0,171000.0,1
2011,7000,100.0,150000.0,1
2011,16000,195.0,269000.0,1
2011,53900,420.0,69000.0,1
2011,14990,195.0,234000.0,1
2011,26990,225.0,110000.0,1
2011,14444,135.0,115000.0,1
2011,8499,115.0,175000.0,1
2011,10300,170.0,219500.0,1
2011,14999,150.0,180000.0,1
2011,20990,320.0,192000.0,1
2011,16498,125.0,142737.0,1
2011,18999,140.0,152442.0,1
2011,6700,115.0,253000.0,1
2011,10999,150.0,190195.0,1
2011,17899,135.0,47600.0,1
2011,20999,200.0,84234.0,1
2011,22980,150.0,38300.0,1
2011,7497,100.0,340000.0,1
2011,14500,170.0,216000.0,1
2011,4950,80.0,179000.0,1
2011,14990,135.0,166000.0,1
2011,17990,195.0,165190.0,1
2011,10490,85.0,117200.0,1
2011,5499,80.0,197800.0,1
2011,9990,115.0,213863.0,1
2011,12990,125.0,188300.0,1
2011,9900,115.0,150000.0,1
2011,10999,135.0,93500.0,1
2011,11650,115.0,132367.0,1
2011,9999,100.0,214000.0,1
2011,10800,135.0,168000.0,1
2011,10800,135.0,168000.0,1
2011,13950,150.0,150000.0,1
2011,16450,135.0,69987.0,1
2011,8899,115.0,155000.0,1
2011,25999,225.0,161431.0,1
2011,33990,400.0,125000.0,1
2011,11989,115.0,79000.0,1
2011,21890,225.0,188000.0,1
2011,44000,336.0,89000.0,1
2011,13680,135.0,148544.0,1
2011,14000,215.0,218000.0,1
2011,23790,320.0,231300.0,1
2011,17850,215.0,165000.0,1
2011,14950,115.0,75627.0,1
2011,11775,85.0,39717.0,1
2011,26696,170.0,59995.0,1
2011,11890,125.0,154400.0,1
2011,21000,195.0,130000.0,1
2011,8890,125.0,253289.0,1
2011,6450,70.0,122245.0,1
2011,13800,115.0,76945.0,1
2011,10690,170.0,248000.0,1
2011,9900,125.0,323000.0,1
2011,20790,215.0,123984.0,1
2011,12800,170.0,193000.0,1
2011,11400,150.0,153000.0,1
2011,19990,300.0,150000.0,1
2011,18999,320.0,257999.0,1
2011,12500,135.0,126000.0,1
2011,14900,195.0,179400.0,1
2011,32222,386.0,106000.0,1
2011,9900,115.0,171000.0,1
2011,11490,125.0,230000.0,1
2011,11900,115.0,102300.0,1
2011,14999,150.0,155877.0,1
2011,9500,125.0,222000.0,1
2011,16999,100.0,203000.0,1
2011,38889,100.0,80000.0,1
2011,9500,232.0,48900.0,1
2011,13950,88.0,87000.0,1
2011,6850,80.0,118000.0,1
2011,18700,225.0,111200.0,1
2011,5999,85.0,144800.0,1
2011,18500,195.0,294500.0,1
2011,15950,225.0,215500.0,1
2011,15900,225.0,245000.0,1
2011,5980,85.0,142500.0,1
2011,9550,135.0,218000.0,1
2011,10999,115.0,131460.0,1
2011,19999,170.0,144000.0,1
2011,9800,125.0,272000.0,1
2011,7690,70.0,68000.0,1
2011,13000,115.0,111000.0,1
2011,23990,190.0,159000.0,1
2011,5980,70.0,136000.0,1
2011,26499,190.0,203200.0,1
2011,8299,103.0,106600.0,1
2011,11780,115.0,160000.0,1
2011,7200,80.0,110777.0,1
2011,8000,100.0,181300.0,1
2011,11999,115.0,177000.0,1
2011,16999,225.0,172550.0,1
2011,5699,125.0,313000.0,1
2011,13950,125.0,209800.0,1
2011,9500,103.0,153688.0,1
2011,5490,125.0,315200.0,1
2011,31999,232.0,95400.0,1
2011,11290,150.0,188000.0,1
2011,15990,150.0,125000.0,1
2011,9700,125.0,230000.0,1
2011,21000,285.0,170420.0,1
2011,10650,195.0,259000.0,1
2011,8590,115.0,200750.0,1
2011,14899,135.0,145752.0,1
2011,12999,125.0,250000.0,1
2011,9200,88.0,196000.0,1
2011,16350,150.0,234000.0,1
2011,9500,135.0,109000.0,1
2011,15500,150.0,227143.0,1
2011,15990,150.0,86000.0,1
2011,13599,135.0,148290.0,1
2011,14990,115.0,62201.0,1
2011,8790,103.0,190389.0,1
2011,11690,150.0,218997.0,1
2011,10599,135.0,167000.0,1
2011,19900,170.0,87000.0,1
2011,17948,125.0,175000.0,1
2011,15000,115.0,178000.0,1
2011,7985,195.0,242306.0,1
2011,19500,170.0,137776.0,1
2011,13500,125.0,184987.0,1
2011,13999,115.0,172265.0,1
2011,12600,135.0,245000.0,1
2011,6998,100.0,115000.0,1
2011,19500,135.0,81000.0,1
2011,10190,150.0,166000.0,1
2011,8000,150.0,265000.0,1
2011,14500,100.0,141000.0,1
2011,16999,150.0,118000.0,1
2011,10500,115.0,77350.0,1
2011,11990,115.0,134000.0,1
2011,27900,400.0,199905.0,1
2011,14999,100.0,110000.0,1
2011,10950,115.0,158296.0,1
2011,19999,100.0,33000.0,1
2011,18700,150.0,88000.0,1
2011,14880,135.0,175000.0,1
2011,35900,386.0,63000.0,1
2011,17000,135.0,89824.0,1
2011,23000,285.0,102000.0,1
2011,10900,100.0,155000.0,1
2011,13490,125.0,142216.0,1
2011,7999,90.0,50000.0,1
2011,13700,115.0,86000.0,1
2011,27900,285.0,89964.0,1
2011,6500,135.0,244747.0,1
2011,8990,125.0,248000.0,1
2011,11990,125.0,312000.0,1
2011,9400,150.0,192400.0,1
2011,22490,170.0,325000.0,1
2011,22900,150.0,138398.0,1
2011,12980,120.0,174300.0,1
2011,16500,135.0,165200.0,1
2011,10450,195.0,266000.0,1
2011,3999,100.0,223700.0,1
2011,22500,80.0,239268.0,1
2011,19990,225.0,122715.0,1
2011,52480,170.0,175000.0,1
2011,11500,155.0,172000.0,1
2011,2999,150.0,300000.0,1
2011,9500,70.0,112442.0,1
2011,14500,105.0,158000.0,1
2011,19490,150.0,100000.0,1
2011,16900,135.0,128700.0,1
2011,12700,125.0,179900.0,1
2011,11980,155.0,223000.0,1
2011,2999,90.0,95214.0,1
2011,16500,125.0,220000.0,1
2011,26500,220.0,185000.0,1
2011,8990,120.0,138500.0,1
2011,32900,85.0,74490.0,1
2011,13690,320.0,91950.0,1
2011,18885,162.0,175000.0,1
2011,8900,150.0,167000.0,1
2011,14500,115.0,181384.0,1
2011,8950,150.0,167000.0,1
2011,5600,125.0,251266.0,1
2011,9990,60.0,145992.0,1
2011,20499,125.0,198000.0,1
2011,13900,195.0,153030.0,1
2011,16000,125.0,277000.0,1
2011,13480,195.0,299785.0,1
2011,12500,125.0,206300.0,1
2011,14999,135.0,153000.0,1
2011,14990,115.0,100000.0,1
2011,22870,140.0,60000.0,1
2011,59900,386.0,60500.0,1
2011,13499,150.0,241300.0,1
2011,7500,125.0,307789.0,1
2011,7950,85.0,63500.0,1
2011,11900,135.0,169105.0,1
2011,164900,420.0,113010.0,1
2011,17000,125.0,100000.0,1
2011,17500,190.0,238000.0,1
2011,17950,195.0,141731.0,1
2011,9500,170.0,315000.0,1
2011,8500,125.0,257000.0,1
2011,7999,80.0,130000.0,1
2011,16990,115.0,121000.0,1
2011,22900,150.0,59300.0,1
2011,13980,135.0,236000.0,1
2011,15550,195.0,182000.0,1
2011,9500,195.0,280000.0,1
2011,12450,140.0,238836.0,1
2011,15490,215.0,263939.0,1
2011,15900,135.0,150000.0,1
2011,14500,195.0,158576.0,1
2011,11900,135.0,98500.0,1
2011,11000,115.0,97000.0,1
2011,26000,125.0,275092.0,1
2011,9950,225.0,126000.0,1
2011,12500,195.0,561261.0,1
2011,13000,170.0,239000.0,1
2011,9000,125.0,300000.0,1
2011,24600,170.0,292800.0,1
2011,19900,300.0,175500.0,1
2011,16980,120.0,70000.0,1
2011,15350,320.0,290930.0,1
2011,4499,125.0,523000.0,1
2011,6999,150.0,356000.0,1
2011,19900,135.0,102000.0,1
2011,29990,320.0,245000.0,1
2011,10490,90.0,86000.0,1
2011,10000,100.0,222222.0,1
2011,14990,125.0,113000.0,1
2011,22900,135.0,58000.0,1
2011,11900,115.0,78000.0,1
2011,15500,190.0,261000.0,1
2011,7490,70.0,79231.0,1
2011,16500,170.0,199999.0,1
2011,7490,70.0,64000.0,1
2011,8000,115.0,238853.0,1
2011,8870,150.0,456000.0,1
2011,21650,125.0,296780.0,1
2011,16500,215.0,125000.0,1
2011,12500,170.0,165000.0,1
2011,10900,70.0,80400.0,1
2011,23495,150.0,98800.0,1
2011,9800,125.0,200500.0,1
2011,9999,80.0,107000.0,1
2011,38980,358.0,110000.0,1
2011,15500,151.0,210000.0,1
2011,13999,115.0,98200.0,1
2011,23990,170.0,94000.0,1
2011,48950,155.0,184993.0,1
2011,27950,232.0,185000.0,1
2011,11000,115.0,135000.0,1
2011,89900,390.0,78873.0,1
2011,20500,155.0,142933.0,1
2011,15990,165.0,223145.0,1
2011,17499,135.0,144000.0,1
2011,23500,225.0,236195.0,1
2011,20650,165.0,180000.0,1
2011,35990,135.0,141063.0,1
2011,6950,85.0,196800.0,1
2011,9900,150.0,240708.0,1
2011,9800,150.0,264000.0,1
2011,19500,195.0,190000.0,1
2011,21950,135.0,72480.0,1
2011,35780,386.0,127000.0,1
2011,7300,100.0,423650.0,1
2011,21990,225.0,173000.0,1
2011,8500,103.0,165000.0,1
2011,28500,165.0,220000.0,1
2011,16445,135.0,116700.0,1
2011,18995,225.0,173000.0,1
2011,12950,85.0,56000.0,1
2011,11888,90.0,93000.0,1
2011,14800,85.0,58000.0,1
2011,10800,80.0,97863.0,1
2011,12500,115.0,172350.0,1
2011,5950,60.0,119000.0,1
2011,5500,100.0,570000.0,1
2011,9250,125.0,242900.0,1
2011,31999,150.0,54900.0,1
2011,14500,135.0,204000.0,1
2011,10900,125.0,202000.0,1
2011,13000,150.0,290000.0,1
2011,7999,125.0,272000.0,1
2011,9300,125.0,312000.0,1
2011,19499,185.0,150000.0,1
2011,13990,100.0,112200.0,1
2011,8900,125.0,240000.0,1
2011,5990,125.0,325000.0,1
2011,6800,85.0,135900.0,1
2011,9900,70.0,52380.0,1
2011,19000,195.0,179000.0,1
2011,6500,70.0,134000.0,1
2011,17800,173.0,199000.0,1
2011,36490,336.0,89521.0,1
2011,19480,150.0,80000.0,1
2011,20999,150.0,89000.0,1
2011,19999,135.0,59200.0,1
2011,6790,100.0,170300.0,1
2011,21999,165.0,217000.0,1
2011,34990,400.0,206912.0,1
2011,69900,380.0,69999.0,1
2011,5800,70.0,137000.0,1
2011,6990,70.0,141000.0,1
2011,16950,170.0,183065.0,1
2011,10500,195.0,300000.0,1
2011,38999,400.0,165000.0,1
2011,24500,336.0,79673.0,1
2011,18900,135.0,67200.0,1
2011,11990,170.0,175000.0,1
2011,9990,100.0,87089.0,1
2011,17690,100.0,181400.0,1
2011,16000,225.0,274900.0,1
2011,5950,195.0,159000.0,1
2011,11450,100.0,176000.0,1
2011,20990,150.0,42583.0,1
2011,16990,150.0,113075.0,1
2011,25890,225.0,98000.0,1
2011,5450,103.0,245000.0,1
2011,13999,135.0,155000.0,1
2011,6950,80.0,139135.0,1
2011,10500,100.0,196500.0,1
2011,20499,170.0,128184.0,1
2011,30990,165.0,177000.0,1
2011,39900,232.0,65292.0,1
2011,16999,135.0,123000.0,1
2011,25599,165.0,221321.0,1
2011,4650,70.0,171000.0,1
2011,209949,420.0,23660.0,1
2011,19890,150.0,152990.0,1
2011,13000,125.0,220000.0,1
2011,9900,100.0,298990.0,1
2011,24900,225.0,113000.0,1
2011,11500,135.0,204000.0,1
2011,15990,195.0,208000.0,1
2011,9850,150.0,258125.0,1
2011,10990,105.0,111127.0,1
2011,14500,150.0,160857.0,1
2011,16990,170.0,160000.0,1
2011,7500,170.0,243000.0,1
2011,12550,170.0,242000.0,1
2011,19890,150.0,71000.0,1
2011,12799,225.0,218711.0,1
2011,12900,90.0,45700.0,1
2011,16300,170.0,156000.0,1
2011,14990,150.0,165000.0,1
2011,10800,150.0,223000.0,1
2011,14500,125.0,294000.0,1
2011,11000,85.0,126000.0,1
2011,258197,420.0,38787.0,1
2011,12999,115.0,129000.0,1
2011,6499,125.0,368000.0,1
2011,10500,125.0,220678.0,1
2011,13300,115.0,73500.0,1
2011,15950,100.0,105000.0,1
2011,10000,125.0,215000.0,1
2011,11000,100.0,213154.0,1
2011,20800,195.0,161051.0,1
2011,19880,135.0,23309.0,1
2011,11000,125.0,218000.0,1
2011,11880,115.0,94992.0,1
2011,13999,135.0,120240.0,1
2011,14000,115.0,189000.0,1
2011,9950,115.0,134000.0,1
2011,12990,115.0,117000.0,1
2011,15350,115.0,106800.0,1
2011,10999,170.0,233000.0,1
2011,9980,115.0,140000.0,1
2011,13950,105.0,114052.0,1
2011,13800,135.0,106000.0,1
2011,14900,185.0,134500.0,1
2011,8900,100.0,105900.0,1
2011,13800,125.0,147385.0,1
2011,13000,125.0,89000.0,1
2011,13550,125.0,136887.0,1
2011,24990,285.0,77500.0,1
2011,11950,225.0,220237.0,1
2011,15400,135.0,79000.0,1
2011,17499,150.0,69000.0,1
2011,9950,135.0,149000.0,1
2011,5990,125.0,245100.0,1
2011,11500,135.0,210000.0,1
2011,35950,120.0,150000.0,1
2011,13000,150.0,150000.0,1
2011,10890,115.0,186000.0,1
2011,15420,135.0,134000.0,1
2011,13490,115.0,58555.0,1
2011,14999,100.0,144750.0,1
2011,12399,125.0,159000.0,1
2011,13500,150.0,186000.0,1
2011,27880,410.0,199980.0,1
2011,11999,135.0,164000.0,1
2011,26500,285.0,116260.0,1
2011,12999,125.0,177500.0,1
2011,13999,150.0,138827.0,1
2011,12900,135.0,130000.0,1
2011,11999,125.0,204000.0,1
2011,35950,120.0,150000.0,1
2011,16900,250.0,279000.0,1
2011,6500,80.0,84000.0,1
2011,30490,300.0,98000.0,1
2011,13980,125.0,163212.0,1
2011,15999,150.0,137505.0,1
2011,13950,150.0,150000.0,1
2011,14970,100.0,90221.0,1
2011,23500,225.0,96000.0,1
2011,15490,125.0,135000.0,1
2011,13990,115.0,57000.0,1
2011,35950,120.0,150000.0,1
2011,8100,103.0,199000.0,1
2011,11990,150.0,169000.0,1
2011,14990,115.0,171000.0,1
2011,15990,135.0,94000.0,1
2011,24888,285.0,89000.0,1
2011,21980,150.0,24358.0,1
2011,10500,100.0,170000.0,1
2011,13790,115.0,90000.0,1
2011,15990,170.0,149000.0,1
2011,13500,125.0,136000.0,1
2011,12499,125.0,201500.0,1
2011,11990,115.0,128000.0,1
2011,15400,135.0,116000.0,1
2011,16300,195.0,260000.0,1
2011,14990,125.0,163000.0,1
2011,9999,125.0,266685.0,1
2011,23990,195.0,222698.0,1
2011,9999,115.0,191400.0,1
2011,10899,100.0,176569.0,1
2011,27889,225.0,51850.0,1
2011,8750,70.0,136941.0,1
2011,15980,135.0,145431.0,1
2011,11840,195.0,196562.0,1
2011,21890,135.0,98000.0,1
2011,52999,155.0,159021.0,1
2011,9999,195.0,289000.0,1
2011,12900,100.0,78000.0,1
2011,18200,225.0,136650.0,1
2011,14999,135.0,134300.0,1
2011,10999,115.0,116000.0,1
2011,14900,150.0,147000.0,1
2011,6450,170.0,405000.0,1
2011,10990,100.0,58000.0,1
2011,13690,125.0,208900.0,1
2011,8450,70.0,66900.0,1
2011,8790,80.0,96000.0,1
2011,11400,85.0,80900.0,1
2011,6750,70.0,139200.0,1
2011,12000,115.0,57292.0,1
2011,9900,195.0,240000.0,1
2011,29890,215.0,23821.0,1
2011,11799,115.0,140000.0,1
2011,9990,100.0,229876.0,1
2011,14999,150.0,176509.0,1
2011,16500,150.0,97000.0,1
2011,18999,225.0,99000.0,1
2011,16990,115.0,61824.0,1
2011,7950,85.0,150500.0,1
2011,11200,135.0,186000.0,1
2011,23448,195.0,85104.0,1
2011,17495,195.0,129500.0,1
2011,12890,135.0,118000.0,1
2011,45900,386.0,53000.0,1
2011,11990,85.0,61700.0,1
2011,10499,85.0,99569.0,1
2011,5400,125.0,420000.0,1
2011,18950,170.0,157000.0,1
2011,7500,100.0,243999.0,1
2011,24990,150.0,71648.0,1
2011,299700,420.0,14500.0,1
2011,6250,85.0,128000.0,1
2011,19990,170.0,159000.0,1
2011,5990,85.0,218000.0,1
2011,7490,115.0,258300.0,1
2011,3999,70.0,171860.0,1
2011,25990,215.0,78900.0,1
2011,21990,170.0,75950.0,1
2011,12874,85.0,64000.0,1
2011,25990,120.0,158000.0,1
2011,19999,225.0,162380.0,1
2011,8990,85.0,100000.0,1
2011,8750,170.0,460000.0,1
2011,9700,85.0,137000.0,1
2011,13990,125.0,189504.0,1
2011,11890,150.0,311507.0,1
2011,10900,85.0,67010.0,1
2011,18900,125.0,115000.0,1
2011,12790,115.0,106625.0,1
2011,12400,115.0,132841.0,1
2011,5200,88.0,420000.0,1
2011,14900,170.0,190000.0,1
2011,17500,115.0,94500.0,1
2011,18999,150.0,150000.0,1
2011,5999,70.0,91800.0,1
2011,13900,135.0,210000.0,1
2011,8599,103.0,176999.0,1
2011,8999,125.0,259360.0,1
2011,35950,120.0,150000.0,1
2011,14900,100.0,145000.0,1
2011,17999,125.0,132000.0,1
2011,26950,195.0,106000.0,1
2011,10900,70.0,43000.0,1
2011,5600,88.0,325000.0,1
2011,17899,155.0,124000.0,1
2011,9999,125.0,239000.0,1
2011,12900,70.0,68200.0,1
2011,9999,100.0,194000.0,1
2011,13490,115.0,123000.0,1
2011,7500,70.0,56000.0,1
2011,19990,170.0,87835.0,1
2011,13500,170.0,200000.0,1
2011,19500,195.0,110000.0,1
2011,7400,125.0,290600.0,1
2011,18799,135.0,79000.0,1
2011,9599,100.0,215189.0,1
2011,13490,100.0,162000.0,1
2011,21998,190.0,145600.0,1
2011,22475,205.0,123321.0,1
2011,13200,195.0,185564.0,1
2011,19490,120.0,155674.0,1
2011,13999,170.0,192384.0,1
2011,25860,165.0,158970.0,1
2011,15400,195.0,185000.0,1
2011,15000,115.0,53000.0,1
2011,17800,195.0,193000.0,1
2011,31250,386.0,93000.0,1
2011,11990,85.0,50000.0,1
2011,9990,100.0,220905.0,1
2011,19500,150.0,75521.0,1
2011,13900,135.0,157000.0,1
2011,24990,150.0,83750.0,1
2011,5890,70.0,114315.0,1
2011,9600,170.0,239800.0,1
2011,10990,70.0,86000.0,1
2011,25000,185.0,110000.0,1
2011,20800,195.0,181000.0,1
2011,193900,420.0,10730.0,1
2011,4900,60.0,180420.0,1
2011,21900,150.0,86600.0,1
2011,18500,224.0,174000.0,1
2011,17900,105.0,78000.0,1
2011,15500,115.0,103500.0,1
2011,6750,165.0,420000.0,1
2011,12500,70.0,28242.0,1
2011,6950,85.0,149000.0,1
2011,54900,358.0,70000.0,1
2011,16990,125.0,88238.0,1
2011,10790,115.0,140000.0,1
2011,16979,135.0,94256.0,1
2011,11999,195.0,341191.0,1
2011,11650,135.0,193000.0,1
2011,54890,165.0,139989.0,1
2011,12470,195.0,244000.0,1
2011,15990,170.0,177610.0,1
2011,14173,115.0,87700.0,1
2011,11998,90.0,57670.0,1
2011,259800,420.0,35800.0,1
2011,11900,125.0,235000.0,1
2011,9800,80.0,75000.0,1
2011,17400,115.0,73000.0,1
2011,18870,125.0,115000.0,1
2011,9300,125.0,208000.0,1
2011,17599,195.0,183000.0,1
2011,7990,100.0,245000.0,1
2011,15999,125.0,168000.0,1
2011,16980,135.0,116500.0,1
2011,11500,125.0,210000.0,1
2011,16999,150.0,137000.0,1
2011,7950,85.0,114000.0,1
2011,21876,150.0,60000.0,1
2011,11000,125.0,200000.0,1
2011,6900,70.0,119000.0,1
2011,23990,185.0,52814.0,1
2011,15490,135.0,79547.0,1
2011,17990,195.0,190000.0,1
2011,12221,115.0,111647.0,1
2011,8500,115.0,251730.0,1
2011,16950,170.0,147500.0,1
2011,3999,80.0,275152.0,1
2011,5990,85.0,140123.0,1
2011,16290,150.0,85890.0,1
2011,23999,135.0,68566.0,1
2011,5000,80.0,195000.0,1
2011,13000,115.0,152000.0,1
2011,14500,135.0,170000.0,1
2011,12999,115.0,119621.0,1
2011,9600,125.0,244229.0,1
2011,10750,85.0,82669.0,1
2011,8200,100.0,231000.0,1
2011,11900,85.0,76900.0,1
2011,14950,155.0,238100.0,1
2011,17900,195.0,240000.0,1
2011,11999,100.0,158690.0,1
2011,11890,90.0,83191.0,1
2011,8850,60.0,72756.0,1
2011,11990,85.0,70606.0,1
2011,8000,85.0,137000.0,1
2011,9999,115.0,193830.0,1
2011,8750,70.0,136941.0,1
2011,9900,150.0,382646.0,1
2011,13500,135.0,151000.0,1
2011,14990,125.0,76000.0,1
2011,21850,135.0,37000.0,1
2011,13990,115.0,100000.0,1
2011,21490,190.0,139500.0,1
2011,8390,80.0,137000.0,1
2011,69900,336.0,23800.0,1
2011,11450,80.0,139000.0,1
2011,7200,100.0,270000.0,1
2011,11999,225.0,167000.0,1
2011,4500,80.0,166000.0,1
2011,4999,195.0,290000.0,1
2011,8000,135.0,250000.0,1
2011,18990,120.0,156000.0,1
2011,18950,150.0,326872.0,1
2011,7990,70.0,70000.0,1
2011,6930,70.0,106300.0,1
2011,17999,125.0,132500.0,1
2011,10890,85.0,86000.0,1
2011,41300,120.0,93200.0,1
2011,29999,120.0,130000.0,1
2011,15550,155.0,318000.0,1
2011,5990,80.0,169900.0,1
2011,5400,80.0,176050.0,1
2011,18950,125.0,82000.0,1
2011,29800,232.0,174000.0,1
2011,18999,165.0,200000.0,1
2011,9900,170.0,375450.0,1
2011,17900,195.0,200000.0,1
2011,7995,70.0,77890.0,1
2011,6800,70.0,185000.0,1
2011,17000,100.0,157123.0,1
2011,11948,120.0,230000.0,1
2011,14800,70.0,45000.0,1
2011,33950,165.0,150000.0,1
2011,12970,115.0,148000.0,1
2011,11900,85.0,85000.0,1
2011,13998,100.0,95000.0,1
2011,6940,70.0,156005.0,1
2011,10690,85.0,78000.0,1
2011,9500,115.0,200000.0,1
2011,4800,80.0,208103.0,1
2011,9600,100.0,227000.0,1
2011,7500,70.0,132000.0,1
2011,24980,150.0,62500.0,1
2011,12000,170.0,240000.0,1
2011,12980,115.0,110600.0,1
2011,7990,70.0,147000.0,1
2011,12500,70.0,45000.0,1
2011,16999,195.0,193000.0,1
2011,6990,85.0,149000.0,1
2011,9500,88.0,232567.0,1
2011,21111,150.0,59000.0,1
2011,12450,150.0,195000.0,1
2011,7800,125.0,255000.0,1
2011,21940,300.0,164100.0,1
2011,13900,120.0,325000.0,1
2011,12990,150.0,230000.0,1
2011,179890,420.0,39000.0,1
2011,6750,120.0,386000.0,1
2011,23600,125.0,37000.0,1
2011,11440,88.0,144947.0,1
2011,26500,195.0,49000.0,1
2011,10500,170.0,288000.0,1
2011,23750,150.0,70678.0,1
2011,29990,95.0,23000.0,1
2011,94990,135.0,59000.0,1
2011,12999,120.0,264540.0,1
2011,16000,170.0,185000.0,1
2011,12950,100.0,293000.0,1
2011,13500,135.0,120205.0,1
2011,10990,90.0,83300.0,1
2011,9500,125.0,280000.0,1
2011,59900,386.0,115000.0,1
2011,13495,150.0,217450.0,1
2011,15200,95.0,113000.0,1
2011,9950,150.0,306000.0,1
2011,13485,140.0,183000.0,1
2011,49485,336.0,99985.0,1
2011,14500,125.0,159000.0,1
2011,14950,115.0,93300.0,1
2011,18555,300.0,181223.0,1
2011,16499,195.0,168000.0,1
2011,13980,125.0,175000.0,1
2011,16990,125.0,127900.0,1
2011,22990,285.0,97900.0,1
2011,26000,320.0,185000.0,1
2011,13500,115.0,142000.0,1
2011,11900,115.0,167000.0,1
2011,8990,60.0,84196.0,1
2011,12490,120.0,217350.0,1
2011,16490,80.0,251000.0,1
2011,27599,285.0,153000.0,1
2011,10995,120.0,257000.0,1
2011,50900,155.0,168000.0,1
2011,15000,195.0,238000.0,1
2011,19000,250.0,320000.0,1
2011,9300,100.0,380000.0,1
2011,14399,95.0,90600.0,1
2011,11990,120.0,268000.0,1
2011,22598,110.0,85900.0,1
2011,13900,120.0,185000.0,1
2011,8999,70.0,176000.0,1
2011,6999,100.0,210000.0,1
2011,14900,70.0,58000.0,1
2011,11990,95.0,179000.0,1
2011,9990,95.0,354000.0,1
2011,15000,120.0,187000.0,1
2011,12500,95.0,190000.0,1
2011,15990,95.0,134000.0,1
2011,12900,70.0,262400.0,1
2011,9500,100.0,243000.0,1
2011,11500,95.0,362000.0,1
2011,8600,100.0,296000.0,1
2011,15500,120.0,318569.0,1
2011,10000,70.0,199000.0,1
2011,6900,100.0,329000.0,1
2011,12900,70.0,250000.0,1
2011,7499,70.0,317348.0,1
2011,6700,100.0,301000.0,1
2011,26950,195.0,197220.0,1
2011,12500,135.0,179000.0,1
2011,21600,135.0,94000.0,1
2011,13709,150.0,242050.0,1
2011,12900,120.0,130000.0,1
2011,13900,100.0,165800.0,1
2011,10990,95.0,240000.0,1
2011,10500,95.0,248.0,1
2011,5990,100.0,363776.0,1
2011,15000,120.0,313000.0,1
2011,15200,95.0,113000.0,1
2011,26500,100.0,125000.0,1
2011,11850,95.0,185000.0,1
2011,8500,95.0,385000.0,1
2011,9950,100.0,320000.0,1
2011,16000,135.0,175000.0,1
2011,15000,125.0,147000.0,1
2011,18000,320.0,205000.0,1
2011,28900,285.0,162000.0,1
2011,39999,386.0,158948.0,1
2011,23999,150.0,77300.0,1
2011,15599,135.0,105000.0,1
2011,10900,170.0,320000.0,1
2011,5900,100.0,358578.0,1
2011,14800,135.0,129800.0,1
2011,184890,420.0,39000.0,1
2011,8500,100.0,272000.0,1
2011,12500,125.0,228000.0,1
2011,9850,100.0,113000.0,1
2011,13500,150.0,201834.0,1
2011,13600,115.0,135565.0,1
2011,12999,170.0,272000.0,1
2011,17990,215.0,136946.0,1
2011,13500,100.0,63700.0,1
2011,12450,125.0,201565.0,1
2012,16980,150.0,110000.0,1
2012,4500,100.0,509500.0,1
2012,4900,100.0,697000.0,1
2012,20500,165.0,250000.0,1
2012,27999,225.0,136500.0,1
2012,14161,100.0,267364.0,1
2012,4890,170.0,515000.0,1
2012,20000,120.0,189971.0,1
2012,8900,100.0,299000.0,1
2012,21990,150.0,107000.0,1
2012,6550,70.0,137000.0,1
2012,10995,90.0,138400.0,1
2012,31950,190.0,110000.0,1
2012,27000,190.0,104000.0,1
2012,14950,195.0,248881.0,1
2012,18990,120.0,196500.0,1
2012,4299,70.0,184500.0,1
2012,11990,90.0,174250.0,1
2012,12500,90.0,105000.0,1
2012,12790,90.0,62550.0,1
2012,130000,135.0,31000.0,1
